commodity,commodity_subtype,zone,resource_id,component_id,type,variable,period,value
Electricity,capacity,elec_UT,UT_conventional_hydroelectric_1,UT_conventional_hydroelectric_1_discharge_edge,HydroRes,new_capacity,14,0.0
Electricity,capacity,water_node,UT_conventional_hydroelectric_1,UT_conventional_hydroelectric_1_inflow_edge,HydroRes,new_capacity,14,0.0
Electricity,capacity,elec_WA,WA_conventional_hydroelectric_1,WA_conventional_hydroelectric_1_discharge_edge,HydroRes,new_capacity,14,0.0
Electricity,capacity,water_node,WA_conventional_hydroelectric_1,WA_conventional_hydroelectric_1_inflow_edge,HydroRes,new_capacity,14,0.0
Electricity,capacity,elec_WY,WY_conventional_hydroelectric_1,WY_conventional_hydroelectric_1_discharge_edge,HydroRes,new_capacity,14,0.0
Electricity,capacity,water_node,WY_conventional_hydroelectric_1,WY_conventional_hydroelectric_1_inflow_edge,HydroRes,new_capacity,14,0.0
Electricity,capacity,elec_AZ,AZ_biomass_1,AZ_biomass_1_elec_edge,MustRun,new_capacity,14,0.0
Electricity,capacity,elec_AZ,AZ_small_hydroelectric_1,AZ_small_hydroelectric_1_elec_edge,MustRun,new_capacity,14,0.0
Electricity,capacity,elec_CA,CA_biomass_1,CA_biomass_1_elec_edge,MustRun,new_capacity,14,0.0
Electricity,capacity,elec_CA,CA_geothermal_1,CA_geothermal_1_elec_edge,MustRun,new_capacity,14,0.0
Electricity,capacity,elec_CA,CA_small_hydroelectric_1,CA_small_hydroelectric_1_elec_edge,MustRun,new_capacity,14,0.0
Electricity,capacity,elec_CO,CO_biomass_1,CO_biomass_1_elec_edge,MustRun,new_capacity,14,0.0
Electricity,capacity,elec_CO,CO_small_hydroelectric_1,CO_small_hydroelectric_1_elec_edge,MustRun,new_capacity,14,0.0
Electricity,capacity,elec_ID,ID_biomass_1,ID_biomass_1_elec_edge,MustRun,new_capacity,14,0.0
Electricity,capacity,elec_ID,ID_geothermal_1,ID_geothermal_1_elec_edge,MustRun,new_capacity,14,0.0
Electricity,capacity,elec_ID,ID_small_hydroelectric_1,ID_small_hydroelectric_1_elec_edge,MustRun,new_capacity,14,0.0
Electricity,capacity,elec_MT,MT_biomass_1,MT_biomass_1_elec_edge,MustRun,new_capacity,14,0.0
Electricity,capacity,elec_MT,MT_small_hydroelectric_1,MT_small_hydroelectric_1_elec_edge,MustRun,new_capacity,14,0.0
Electricity,capacity,elec_NM,NM_biomass_1,NM_biomass_1_elec_edge,MustRun,new_capacity,14,0.0
Electricity,capacity,elec_NM,NM_geothermal_1,NM_geothermal_1_elec_edge,MustRun,new_capacity,14,0.0
Electricity,capacity,elec_NM,NM_small_hydroelectric_1,NM_small_hydroelectric_1_elec_edge,MustRun,new_capacity,14,0.0
Electricity,capacity,elec_NV,NV_biomass_1,NV_biomass_1_elec_edge,MustRun,new_capacity,14,0.0
Electricity,capacity,elec_NV,NV_geothermal_1,NV_geothermal_1_elec_edge,MustRun,new_capacity,14,0.0
Electricity,capacity,elec_NV,NV_small_hydroelectric_1,NV_small_hydroelectric_1_elec_edge,MustRun,new_capacity,14,0.0
Electricity,capacity,elec_OR,OR_biomass_1,OR_biomass_1_elec_edge,MustRun,new_capacity,14,0.0
Electricity,capacity,elec_OR,OR_geothermal_1,OR_geothermal_1_elec_edge,MustRun,new_capacity,14,0.0
Electricity,capacity,elec_OR,OR_small_hydroelectric_1,OR_small_hydroelectric_1_elec_edge,MustRun,new_capacity,14,0.0
Electricity,capacity,elec_UT,UT_biomass_1,UT_biomass_1_elec_edge,MustRun,new_capacity,14,0.0
Electricity,capacity,elec_UT,UT_geothermal_1,UT_geothermal_1_elec_edge,MustRun,new_capacity,14,0.0
Electricity,capacity,elec_UT,UT_small_hydroelectric_1,UT_small_hydroelectric_1_elec_edge,MustRun,new_capacity,14,0.0
Electricity,capacity,elec_WA,WA_biomass_1,WA_biomass_1_elec_edge,MustRun,new_capacity,14,0.0
Electricity,capacity,elec_WA,WA_small_hydroelectric_1,WA_small_hydroelectric_1_elec_edge,MustRun,new_capacity,14,0.0
Electricity,capacity,elec_WY,WY_small_hydroelectric_1,WY_small_hydroelectric_1_elec_edge,MustRun,new_capacity,14,0.0
Electricity,capacity,elec_AZ,AZ_batteries_1,AZ_batteries_1_discharge_edge,Battery,new_capacity,14,0.0
Electricity,capacity,elec_AZ,AZ_hydroelectric_pumped_storage_1,AZ_hydroelectric_pumped_storage_1_discharge_edge,Battery,new_capacity,14,0.0
Electricity,capacity,elec_CA,CA_batteries_1,CA_batteries_1_discharge_edge,Battery,new_capacity,14,0.0
Electricity,capacity,elec_CA,CA_hydroelectric_pumped_storage_1,CA_hydroelectric_pumped_storage_1_discharge_edge,Battery,new_capacity,14,0.0
Electricity,capacity,elec_CO,CO_batteries_1,CO_batteries_1_discharge_edge,Battery,new_capacity,14,0.0
Electricity,capacity,elec_CO,CO_hydroelectric_pumped_storage_1,CO_hydroelectric_pumped_storage_1_discharge_edge,Battery,new_capacity,14,0.0
Electricity,capacity,elec_ID,ID_batteries_1,ID_batteries_1_discharge_edge,Battery,new_capacity,14,0.0
Electricity,capacity,elec_NM,NM_batteries_1,NM_batteries_1_discharge_edge,Battery,new_capacity,14,0.0
Electricity,capacity,elec_NV,NV_batteries_1,NV_batteries_1_discharge_edge,Battery,new_capacity,14,0.0
Electricity,capacity,elec_OR,OR_batteries_1,OR_batteries_1_discharge_edge,Battery,new_capacity,14,0.0
Electricity,capacity,elec_UT,UT_batteries_1,UT_batteries_1_discharge_edge,Battery,new_capacity,14,0.0
Electricity,capacity,elec_WA,WA_batteries_1,WA_batteries_1_discharge_edge,Battery,new_capacity,14,0.0
Electricity,capacity,elec_WA,WA_hydroelectric_pumped_storage_1,WA_hydroelectric_pumped_storage_1_discharge_edge,Battery,new_capacity,14,0.0
Electricity,capacity,elec_AZ,AZ_utilityscale_battery_storage_lithium_ion_moderate_0,AZ_utilityscale_battery_storage_lithium_ion_moderate_0_discharge_edge,Battery,new_capacity,14,12.949866222084092
Electricity,capacity,elec_AZ,AZ_pumped_storage_hydropower_natlclass1_moderate_0,AZ_pumped_storage_hydropower_natlclass1_moderate_0_discharge_edge,Battery,new_capacity,14,0.19878382900170763
Electricity,capacity,elec_CA,CA_utilityscale_battery_storage_lithium_ion_moderate_0,CA_utilityscale_battery_storage_lithium_ion_moderate_0_discharge_edge,Battery,new_capacity,14,6.334113273715638
Electricity,capacity,elec_CA,CA_pumped_storage_hydropower_natlclass1_moderate_0,CA_pumped_storage_hydropower_natlclass1_moderate_0_discharge_edge,Battery,new_capacity,14,0.12254755643638378
Electricity,capacity,elec_CO,CO_utilityscale_battery_storage_lithium_ion_moderate_0,CO_utilityscale_battery_storage_lithium_ion_moderate_0_discharge_edge,Battery,new_capacity,14,2.35956482928452
Electricity,capacity,elec_CO,CO_pumped_storage_hydropower_natlclass1_moderate_0,CO_pumped_storage_hydropower_natlclass1_moderate_0_discharge_edge,Battery,new_capacity,14,0.18072329615854846
Electricity,capacity,elec_ID,ID_utilityscale_battery_storage_lithium_ion_moderate_0,ID_utilityscale_battery_storage_lithium_ion_moderate_0_discharge_edge,Battery,new_capacity,14,3.0772716200708263
Electricity,capacity,elec_ID,ID_pumped_storage_hydropower_natlclass1_moderate_0,ID_pumped_storage_hydropower_natlclass1_moderate_0_discharge_edge,Battery,new_capacity,14,0.15689310510100946
Electricity,capacity,elec_MT,MT_utilityscale_battery_storage_lithium_ion_moderate_0,MT_utilityscale_battery_storage_lithium_ion_moderate_0_discharge_edge,Battery,new_capacity,14,3.3475470148600426
Electricity,capacity,elec_MT,MT_pumped_storage_hydropower_natlclass1_moderate_0,MT_pumped_storage_hydropower_natlclass1_moderate_0_discharge_edge,Battery,new_capacity,14,0.23740549527984167
Electricity,capacity,elec_NM,NM_utilityscale_battery_storage_lithium_ion_moderate_0,NM_utilityscale_battery_storage_lithium_ion_moderate_0_discharge_edge,Battery,new_capacity,14,8.461095784668831
Electricity,capacity,elec_NM,NM_pumped_storage_hydropower_natlclass1_moderate_0,NM_pumped_storage_hydropower_natlclass1_moderate_0_discharge_edge,Battery,new_capacity,14,0.18797048791098164
Electricity,capacity,elec_NV,NV_utilityscale_battery_storage_lithium_ion_moderate_0,NV_utilityscale_battery_storage_lithium_ion_moderate_0_discharge_edge,Battery,new_capacity,14,5.48607393686534
Electricity,capacity,elec_NV,NV_pumped_storage_hydropower_natlclass1_moderate_0,NV_pumped_storage_hydropower_natlclass1_moderate_0_discharge_edge,Battery,new_capacity,14,0.16849903168927938
Electricity,capacity,elec_OR,OR_utilityscale_battery_storage_lithium_ion_moderate_0,OR_utilityscale_battery_storage_lithium_ion_moderate_0_discharge_edge,Battery,new_capacity,14,3.332418605054588
Electricity,capacity,elec_OR,OR_pumped_storage_hydropower_natlclass1_moderate_0,OR_pumped_storage_hydropower_natlclass1_moderate_0_discharge_edge,Battery,new_capacity,14,0.24022282081883561
Electricity,capacity,elec_UT,UT_utilityscale_battery_storage_lithium_ion_moderate_0,UT_utilityscale_battery_storage_lithium_ion_moderate_0_discharge_edge,Battery,new_capacity,14,2.914837534010098
Electricity,capacity,elec_UT,UT_pumped_storage_hydropower_natlclass1_moderate_0,UT_pumped_storage_hydropower_natlclass1_moderate_0_discharge_edge,Battery,new_capacity,14,0.15843197300169645
Electricity,capacity,elec_WA,WA_utilityscale_battery_storage_lithium_ion_moderate_0,WA_utilityscale_battery_storage_lithium_ion_moderate_0_discharge_edge,Battery,new_capacity,14,3.16665459164559
Electricity,capacity,elec_WA,WA_pumped_storage_hydropower_natlclass1_moderate_0,WA_pumped_storage_hydropower_natlclass1_moderate_0_discharge_edge,Battery,new_capacity,14,0.23889852615041765
Electricity,capacity,elec_WY,WY_utilityscale_battery_storage_lithium_ion_moderate_0,WY_utilityscale_battery_storage_lithium_ion_moderate_0_discharge_edge,Battery,new_capacity,14,2.135044044543262
Electricity,capacity,elec_WY,WY_pumped_storage_hydropower_natlclass1_moderate_0,WY_pumped_storage_hydropower_natlclass1_moderate_0_discharge_edge,Battery,new_capacity,14,0.15645934857646196
Electricity,capacity,elec_AZ,AZ_conventional_steam_coal_1,AZ_conventional_steam_coal_1_elec_edge,ThermalPower{Coal},new_capacity,14,0.0
Electricity,capacity,elec_AZ,AZ_natural_gas_fired_combined_cycle_1,AZ_natural_gas_fired_combined_cycle_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_AZ,AZ_natural_gas_fired_combustion_turbine_1,AZ_natural_gas_fired_combustion_turbine_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_AZ,AZ_natural_gas_steam_turbine_1,AZ_natural_gas_steam_turbine_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_AZ,AZ_nuclear_1,AZ_nuclear_1_elec_edge,ThermalPower{Uranium},new_capacity,14,0.0
Electricity,capacity,elec_AZ,AZ_other_peaker_1,AZ_other_peaker_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_CA,CA_natural_gas_fired_combined_cycle_1,CA_natural_gas_fired_combined_cycle_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_CA,CA_natural_gas_fired_combustion_turbine_1,CA_natural_gas_fired_combustion_turbine_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_CA,CA_natural_gas_steam_turbine_1,CA_natural_gas_steam_turbine_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_CA,CA_nuclear_1,CA_nuclear_1_elec_edge,ThermalPower{Uranium},new_capacity,14,0.0
Electricity,capacity,elec_CA,CA_other_peaker_1,CA_other_peaker_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_CO,CO_conventional_steam_coal_1,CO_conventional_steam_coal_1_elec_edge,ThermalPower{Coal},new_capacity,14,0.0
Electricity,capacity,elec_CO,CO_natural_gas_fired_combined_cycle_1,CO_natural_gas_fired_combined_cycle_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_CO,CO_natural_gas_fired_combustion_turbine_1,CO_natural_gas_fired_combustion_turbine_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_CO,CO_natural_gas_steam_turbine_1,CO_natural_gas_steam_turbine_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_CO,CO_other_peaker_1,CO_other_peaker_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_ID,ID_natural_gas_fired_combined_cycle_1,ID_natural_gas_fired_combined_cycle_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_ID,ID_natural_gas_fired_combustion_turbine_1,ID_natural_gas_fired_combustion_turbine_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_ID,ID_natural_gas_steam_turbine_1,ID_natural_gas_steam_turbine_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_ID,ID_other_peaker_1,ID_other_peaker_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_MT,MT_conventional_steam_coal_1,MT_conventional_steam_coal_1_elec_edge,ThermalPower{Coal},new_capacity,14,0.0
Electricity,capacity,elec_MT,MT_natural_gas_fired_combustion_turbine_1,MT_natural_gas_fired_combustion_turbine_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_MT,MT_other_peaker_1,MT_other_peaker_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_NM,NM_conventional_steam_coal_1,NM_conventional_steam_coal_1_elec_edge,ThermalPower{Coal},new_capacity,14,0.0
Electricity,capacity,elec_NM,NM_natural_gas_fired_combined_cycle_1,NM_natural_gas_fired_combined_cycle_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_NM,NM_natural_gas_fired_combustion_turbine_1,NM_natural_gas_fired_combustion_turbine_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_NM,NM_natural_gas_steam_turbine_1,NM_natural_gas_steam_turbine_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_NM,NM_other_peaker_1,NM_other_peaker_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_NV,NV_conventional_steam_coal_1,NV_conventional_steam_coal_1_elec_edge,ThermalPower{Coal},new_capacity,14,0.0
Electricity,capacity,elec_NV,NV_natural_gas_fired_combined_cycle_1,NV_natural_gas_fired_combined_cycle_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_NV,NV_natural_gas_fired_combustion_turbine_1,NV_natural_gas_fired_combustion_turbine_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_NV,NV_natural_gas_steam_turbine_1,NV_natural_gas_steam_turbine_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_NV,NV_other_peaker_1,NV_other_peaker_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_OR,OR_natural_gas_fired_combined_cycle_1,OR_natural_gas_fired_combined_cycle_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_OR,OR_natural_gas_fired_combustion_turbine_1,OR_natural_gas_fired_combustion_turbine_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_OR,OR_other_peaker_1,OR_other_peaker_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_UT,UT_conventional_steam_coal_1,UT_conventional_steam_coal_1_elec_edge,ThermalPower{Coal},new_capacity,14,0.0
Electricity,capacity,elec_UT,UT_natural_gas_fired_combined_cycle_1,UT_natural_gas_fired_combined_cycle_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_UT,UT_natural_gas_fired_combustion_turbine_1,UT_natural_gas_fired_combustion_turbine_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_UT,UT_natural_gas_steam_turbine_1,UT_natural_gas_steam_turbine_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_UT,UT_other_peaker_1,UT_other_peaker_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_WA,WA_conventional_steam_coal_1,WA_conventional_steam_coal_1_elec_edge,ThermalPower{Coal},new_capacity,14,0.0
Electricity,capacity,elec_WA,WA_natural_gas_fired_combined_cycle_1,WA_natural_gas_fired_combined_cycle_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_WA,WA_natural_gas_fired_combustion_turbine_1,WA_natural_gas_fired_combustion_turbine_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_WA,WA_natural_gas_steam_turbine_1,WA_natural_gas_steam_turbine_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_WA,WA_nuclear_1,WA_nuclear_1_elec_edge,ThermalPower{Uranium},new_capacity,14,0.0
Electricity,capacity,elec_WA,WA_other_peaker_1,WA_other_peaker_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_WY,WY_conventional_steam_coal_1,WY_conventional_steam_coal_1_elec_edge,ThermalPower{Coal},new_capacity,14,0.0
Electricity,capacity,elec_WY,WY_natural_gas_fired_combined_cycle_1,WY_natural_gas_fired_combined_cycle_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_WY,WY_natural_gas_fired_combustion_turbine_1,WY_natural_gas_fired_combustion_turbine_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_WY,WY_natural_gas_steam_turbine_1,WY_natural_gas_steam_turbine_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_WY,WY_other_peaker_1,WY_other_peaker_1_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.0
Electricity,capacity,elec_AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,3003.3056780334537
Electricity,capacity,elec_AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.8470891752610449
Electricity,capacity,elec_AZ,AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_naturalgas_combustion_turbine_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,1.3364359349520645
Electricity,capacity,elec_AZ,AZ_nuclear_nuclear__large_moderate_0,AZ_nuclear_nuclear__large_moderate_0_elec_edge,ThermalPower{Uranium},new_capacity,14,0.35011585835846254
Electricity,capacity,elec_CA,CA_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_naturalgas_2on1_combined_cycle_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,5.916023749964172
Electricity,capacity,elec_CA,CA_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,CA_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.8928289479446285
Electricity,capacity,elec_CA,CA_naturalgas_combustion_turbine_fframe_moderate_0,CA_naturalgas_combustion_turbine_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,1.1692413057685735
Electricity,capacity,elec_CA,CA_nuclear_nuclear__large_moderate_0,CA_nuclear_nuclear__large_moderate_0_elec_edge,ThermalPower{Uranium},new_capacity,14,0.2742188791093604
Electricity,capacity,elec_CO,CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,CO_naturalgas_2on1_combined_cycle_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,4.187272483714931
Electricity,capacity,elec_CO,CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.7123283230719398
Electricity,capacity,elec_CO,CO_naturalgas_combustion_turbine_fframe_moderate_0,CO_naturalgas_combustion_turbine_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,1.1528993921282413
Electricity,capacity,elec_CO,CO_nuclear_nuclear__large_moderate_0,CO_nuclear_nuclear__large_moderate_0_elec_edge,ThermalPower{Uranium},new_capacity,14,0.30744783183843877
Electricity,capacity,elec_ID,ID_naturalgas_2on1_combined_cycle_fframe_moderate_0,ID_naturalgas_2on1_combined_cycle_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,1338.6578122831443
Electricity,capacity,elec_ID,ID_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,ID_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.8014379523023019
Electricity,capacity,elec_ID,ID_naturalgas_combustion_turbine_fframe_moderate_0,ID_naturalgas_combustion_turbine_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,1.3058388347038965
Electricity,capacity,elec_ID,ID_nuclear_nuclear__large_moderate_0,ID_nuclear_nuclear__large_moderate_0_elec_edge,ThermalPower{Uranium},new_capacity,14,0.3098479567831447
Electricity,capacity,elec_MT,MT_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_naturalgas_2on1_combined_cycle_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,9.878777707722026
Electricity,capacity,elec_MT,MT_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,MT_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.6621975782974873
Electricity,capacity,elec_MT,MT_naturalgas_combustion_turbine_fframe_moderate_0,MT_naturalgas_combustion_turbine_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,1.0355955822733198
Electricity,capacity,elec_MT,MT_nuclear_nuclear__large_moderate_0,MT_nuclear_nuclear__large_moderate_0_elec_edge,ThermalPower{Uranium},new_capacity,14,0.29141902743498127
Electricity,capacity,elec_NM,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,1674.0940932197734
Electricity,capacity,elec_NM,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.8472354945898307
Electricity,capacity,elec_NM,NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_naturalgas_combustion_turbine_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,1.3327426490242822
Electricity,capacity,elec_NM,NM_nuclear_nuclear__large_moderate_0,NM_nuclear_nuclear__large_moderate_0_elec_edge,ThermalPower{Uranium},new_capacity,14,0.35006725776264325
Electricity,capacity,elec_NV,NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,NV_naturalgas_2on1_combined_cycle_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,45.55356959162813
Electricity,capacity,elec_NV,NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.8088232680321326
Electricity,capacity,elec_NV,NV_naturalgas_combustion_turbine_fframe_moderate_0,NV_naturalgas_combustion_turbine_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,1.199209583328603
Electricity,capacity,elec_NV,NV_nuclear_nuclear__large_moderate_0,NV_nuclear_nuclear__large_moderate_0_elec_edge,ThermalPower{Uranium},new_capacity,14,0.32214162267744134
Electricity,capacity,elec_OR,OR_naturalgas_2on1_combined_cycle_fframe_moderate_0,OR_naturalgas_2on1_combined_cycle_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,112.05342071488485
Electricity,capacity,elec_OR,OR_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,OR_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.7525154878109315
Electricity,capacity,elec_OR,OR_naturalgas_combustion_turbine_fframe_moderate_0,OR_naturalgas_combustion_turbine_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,1.1581726661816707
Electricity,capacity,elec_OR,OR_nuclear_nuclear__large_moderate_0,OR_nuclear_nuclear__large_moderate_0_elec_edge,ThermalPower{Uranium},new_capacity,14,0.303424269839291
Electricity,capacity,elec_UT,UT_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_naturalgas_2on1_combined_cycle_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,38.355877730639754
Electricity,capacity,elec_UT,UT_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,UT_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.78343661536609
Electricity,capacity,elec_UT,UT_naturalgas_combustion_turbine_fframe_moderate_0,UT_naturalgas_combustion_turbine_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,1.2227275367600527
Electricity,capacity,elec_UT,UT_nuclear_nuclear__large_moderate_0,UT_nuclear_nuclear__large_moderate_0_elec_edge,ThermalPower{Uranium},new_capacity,14,0.3123384744141654
Electricity,capacity,elec_WA,WA_naturalgas_2on1_combined_cycle_fframe_moderate_0,WA_naturalgas_2on1_combined_cycle_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,112.3036647352732
Electricity,capacity,elec_WA,WA_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,WA_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.7536920941143351
Electricity,capacity,elec_WA,WA_naturalgas_combustion_turbine_fframe_moderate_0,WA_naturalgas_combustion_turbine_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,1.1563467046460334
Electricity,capacity,elec_WA,WA_nuclear_nuclear__large_moderate_0,WA_nuclear_nuclear__large_moderate_0_elec_edge,ThermalPower{Uranium},new_capacity,14,0.30422658961178517
Electricity,capacity,elec_WY,WY_naturalgas_2on1_combined_cycle_fframe_moderate_0,WY_naturalgas_2on1_combined_cycle_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,2.584193580165188
Electricity,capacity,elec_WY,WY_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,WY_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.6150669836866675
Electricity,capacity,elec_WY,WY_naturalgas_combustion_turbine_fframe_moderate_0,WY_naturalgas_combustion_turbine_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},new_capacity,14,0.9740377192630023
